0;696.536;1;621.928;2;621.469;3;622.465;4;622.379;5;591.86;6;682.753;7;681.336;8;596.043;9;621.462;10;668.418;39
0;696.536;1;621.928;2;621.469;3;622.465;4;622.379;5;591.86;6;682.753;7;681.336;8;596.043;9;621.462;10;668.418;39
0;696.315;1;621.779;2;621.331;3;622.343;4;622.238;5;591.868;6;682.586;7;681.222;8;596.001;9;621.325;10;668.284;39
0;696.315;1;621.779;2;621.331;3;622.343;4;622.238;5;591.868;6;682.586;7;681.222;8;596.001;9;621.325;10;668.284;36
0;696.269;1;621.718;2;621.281;3;622.275;4;622.173;5;591.843;6;682.54;7;681.16;8;595.975;9;621.274;10;668.247;39
0;696.281;1;621.727;2;621.277;3;622.276;4;622.181;5;591.818;6;682.485;7;681.179;8;595.935;9;621.27;10;668.238;32
0;696.35;1;621.703;2;621.253;3;622.242;4;622.152;5;591.855;6;682.478;7;681.167;8;595.961;9;621.247;10;668.236;20
0;696.443;1;621.822;2;621.381;3;622.378;4;622.275;5;591.919;6;682.598;7;681.292;8;596.041;9;621.374;10;668.328;25
0;696.357;1;621.889;2;621.456;3;622.435;4;622.341;5;591.997;6;682.67;7;681.292;8;596.138;9;621.45;10;668.378;32
0;696.473;1;621.942;2;621.512;3;622.494;4;622.394;5;592.14;6;682.677;7;681.423;8;596.119;9;621.507;10;668.462;32
0;696.635;1;622.032;2;621.579;3;622.582;4;622.477;5;592.198;6;682.804;7;681.407;8;596.209;9;621.573;10;668.504;38
0;696.583;1;622.012;2;621.602;3;622.59;4;622.455;5;592.229;6;682.726;7;681.43;8;596.257;9;621.596;10;668.49;39
0;696.525;1;622.001;2;621.598;3;622.584;4;622.454;5;592.243;6;682.708;7;681.399;8;596.297;9;621.592;10;668.479;37
0;696.459;1;621.955;2;621.528;3;622.512;4;622.407;5;592.185;6;682.661;7;681.36;8;596.245;9;621.522;10;668.413;34
0;696.431;1;621.924;2;621.527;3;622.522;4;622.398;5;592.169;6;682.631;7;681.294;8;596.211;9;621.521;10;668.366;36
0;696.524;1;622.012;2;621.61;3;622.615;4;622.492;5;592.206;6;682.72;7;681.384;8;596.31;9;621.604;10;668.405;40
0;696.685;1;622.224;2;621.819;3;622.791;4;622.654;5;592.254;6;682.89;7;681.484;8;596.411;9;621.813;10;668.592;33
0;696.776;1;622.452;2;622.054;3;623.049;4;622.908;5;592.541;6;683.132;7;681.792;8;596.648;9;622.047;10;668.86;35
0;696.835;1;622.584;2;622.236;3;623.215;4;623.052;5;592.595;6;683.209;7;681.918;8;596.876;9;622.23;10;669.029;30
0;696.842;1;622.572;2;622.224;3;623.202;4;623.045;5;592.689;6;683.168;7;681.938;8;596.825;9;622.217;10;668.978;44
0;696.677;1;622.495;2;622.184;3;623.149;4;622.964;5;592.728;6;683.106;7;681.845;8;596.838;9;622.177;10;668.908;26
0;696.718;1;622.569;2;622.277;3;623.242;4;623.044;5;592.75;6;683.132;7;681.934;8;596.909;9;622.271;10;668.982;23
0;696.828;1;622.733;2;622.469;3;623.436;4;623.225;5;593.028;6;683.265;7;682.136;8;597.138;9;622.463;10;669.164;36
0;696.926;1;622.949;2;622.617;3;623.58;4;623.418;5;593.211;6;683.407;7;682.217;8;597.199;9;622.611;10;669.34;29
0;697.072;1;622.94;2;622.646;3;623.608;4;623.42;5;593.273;6;683.376;7;682.258;8;597.244;9;622.639;10;669.291;26
0;697.066;1;622.92;2;622.623;3;623.596;4;623.403;5;593.246;6;683.291;7;682.195;8;597.252;9;622.617;10;669.268;35
0;696.989;1;622.879;2;622.636;3;623.589;4;623.359;5;593.25;6;683.249;7;682.126;8;597.205;9;622.629;10;669.221;30
0;696.86;1;622.845;2;622.571;3;623.529;4;623.326;5;593.132;6;683.185;7;682.022;8;597.165;9;622.565;10;669.146;28
0;696.743;1;622.803;2;622.55;3;623.509;4;623.302;5;593.093;6;683.127;7;682.042;8;597.166;9;622.543;10;669.066;26
0;696.733;1;622.801;2;622.541;3;623.499;4;623.293;5;593.177;6;683.112;7;682.068;8;597.077;9;622.534;10;669.088;36
0;696.77;1;622.827;2;622.545;3;623.506;4;623.324;5;593.174;6;683.091;7;682.066;8;597.107;9;622.538;10;669.079;40
0;696.746;1;622.85;2;622.619;3;623.58;4;623.354;5;593.198;6;683.144;7;682.066;8;597.22;9;622.612;10;669.145;27
0;696.788;1;622.829;2;622.547;3;623.513;4;623.336;5;593.193;6;683.124;7;682.006;8;597.207;9;622.541;10;669.099;35
0;696.765;1;622.86;2;622.559;3;623.519;4;623.353;5;593.1;6;683.169;7;682.029;8;597.19;9;622.553;10;669.143;41
0;696.957;1;622.937;2;622.622;3;623.587;4;623.424;5;593.253;6;683.242;7;682.114;8;597.291;9;622.615;10;669.196;34
0;696.945;1;622.903;2;622.647;3;623.619;4;623.411;5;593.277;6;683.279;7;682.1;8;597.283;9;622.64;10;669.268;27
0;696.869;1;622.816;2;622.613;3;623.572;4;623.322;5;593.371;6;683.238;7;682.103;8;597.23;9;622.606;10;669.207;32
0;696.592;1;622.595;2;622.459;3;623.413;4;623.096;5;593.332;6;683.055;7;681.964;8;597.067;9;622.453;10;669.07;36
0;696.471;1;622.479;2;622.342;3;623.292;4;622.97;5;593.192;6;682.892;7;681.887;8;597.068;9;622.335;10;668.954;37
0;696.372;1;622.396;2;622.257;3;623.203;4;622.877;5;593.109;6;682.846;7;681.84;8;596.912;9;622.25;10;668.871;34
0;696.543;1;622.453;2;622.311;3;623.263;4;622.944;5;593.204;6;682.815;7;681.812;8;596.93;9;622.304;10;668.906;35
0;696.591;1;622.516;2;622.361;3;623.339;4;623.037;5;593.261;6;682.951;7;681.919;8;597.016;9;622.354;10;669.034;35
0;696.594;1;622.507;2;622.304;3;623.277;4;623.008;5;593.204;6;682.959;7;681.87;8;596.983;9;622.297;10;669.006;31
0;696.545;1;622.414;2;622.217;3;623.185;4;622.898;5;593.176;6;682.837;7;681.831;8;596.916;9;622.21;10;668.921;35
0;696.543;1;622.441;2;622.225;3;623.182;4;622.918;5;593.195;6;682.881;7;681.787;8;596.961;9;622.218;10;668.934;36
0;696.598;1;622.47;2;622.249;3;623.211;4;622.944;5;593.112;6;682.905;7;681.814;8;596.899;9;622.242;10;668.953;28
0;696.687;1;622.53;2;622.329;3;623.288;4;623.02;5;593.185;6;683.011;7;681.849;8;596.928;9;622.322;10;669.048;30
0;696.687;1;622.639;2;622.428;3;623.401;4;623.151;5;593.394;6;683.07;7;681.942;8;597.052;9;622.422;10;669.141;42
0;696.797;1;622.706;2;622.484;3;623.448;4;623.206;5;593.306;6;683.155;7;681.928;8;597.219;9;622.477;10;669.252;36
0;696.926;1;622.818;2;622.612;3;623.574;4;623.309;5;593.373;6;683.274;7;682.027;8;597.236;9;622.605;10;669.384;37
0;697.112;1;622.947;2;622.73;3;623.702;4;623.437;5;593.499;6;683.393;7;682.163;8;597.363;9;622.723;10;669.42;33
0;697.064;1;622.951;2;622.694;3;623.667;4;623.441;5;593.535;6;683.357;7;682.158;8;597.373;9;622.687;10;669.429;34
0;696.928;1;622.819;2;622.606;3;623.573;4;623.317;5;593.451;6;683.207;7;682.011;8;597.311;9;622.599;10;669.281;27
0;696.919;1;622.664;2;622.457;3;623.408;4;623.145;5;593.22;6;683.07;7;681.931;8;597.288;9;622.45;10;669.158;30
0;696.816;1;622.657;2;622.453;3;623.423;4;623.158;5;593.33;6;683.06;7;681.949;8;597.223;9;622.447;10;669.143;57
0;696.89;1;622.704;2;622.459;3;623.431;4;623.198;5;593.242;6;683.066;7;681.899;8;597.15;9;622.453;10;669.183;213
0;696.918;1;622.686;2;622.45;3;623.433;4;623.189;5;593.254;6;683.146;7;681.975;8;597.178;9;622.443;10;669.178;17
0;696.812;1;622.635;2;622.394;3;623.357;4;623.127;5;593.282;6;683.077;7;681.863;8;597.079;9;622.387;10;669.149;26
0;696.884;1;622.644;2;622.427;3;623.395;4;623.149;5;593.232;6;683.109;7;681.953;8;597.192;9;622.421;10;669.167;38
0;697.077;1;622.841;2;622.587;3;623.562;4;623.339;5;593.404;6;683.25;7;682.109;8;597.321;9;622.581;10;669.347;37
0;697.118;1;622.951;2;622.738;3;623.698;4;623.437;5;593.549;6;683.37;7;682.178;8;597.462;9;622.731;10;669.416;36
0;697.189;1;622.952;2;622.746;3;623.716;4;623.451;5;593.62;6;683.35;7;682.22;8;597.535;9;622.738;10;669.405;33
0;697.13;1;622.892;2;622.697;3;623.667;4;623.402;5;593.586;6;683.313;7;682.13;8;597.426;9;622.689;10;669.391;30
0;696.982;1;622.778;2;622.612;3;623.574;4;623.288;5;593.461;6;683.202;7;682.047;8;597.273;9;622.605;10;669.292;36
0;696.951;1;622.825;2;622.65;3;623.612;4;623.34;5;593.447;6;683.199;7;682.075;8;597.276;9;622.642;10;669.296;31
0;697.056;1;622.839;2;622.639;3;623.607;4;623.364;5;593.503;6;683.234;7;682.092;8;597.35;9;622.632;10;669.301;41
0;696.985;1;622.774;2;622.592;3;623.543;4;623.285;5;593.276;6;683.166;7;681.965;8;597.348;9;622.585;10;669.238;29
0;696.933;1;622.609;2;622.427;3;623.399;4;623.135;5;593.238;6;683.036;7;681.824;8;597.183;9;622.42;10;669.068;35
0;696.808;1;622.475;2;622.281;3;623.246;4;622.977;5;593.122;6;682.859;7;681.714;8;597.004;9;622.274;10;668.878;33
0;696.736;1;622.43;2;622.244;3;623.204;4;622.935;5;593.025;6;682.808;7;681.657;8;596.931;9;622.237;10;668.841;34
0;696.882;1;622.475;2;622.256;3;623.225;4;622.972;5;593.09;6;682.825;7;681.661;8;596.994;9;622.25;10;668.845;38
0;696.885;1;622.514;2;622.273;3;623.25;4;623.025;5;593.126;6;682.936;7;681.66;8;596.944;9;622.266;10;668.92;40
0;696.928;1;622.52;2;622.326;3;623.293;4;623.009;5;593.178;6;682.965;7;681.683;8;597.017;9;622.319;10;668.953;41
0;696.999;1;622.586;2;622.33;3;623.314;4;623.081;5;593.126;6;682.979;7;681.732;8;597.018;9;622.323;10;668.999;33
0;697.037;1;622.618;2;622.393;3;623.376;4;623.128;5;593.198;6;682.953;7;681.727;8;597.067;9;622.387;10;669.094;31
0;696.899;1;622.627;2;622.39;3;623.391;4;623.138;5;593.186;6;682.994;7;681.711;8;597.032;9;622.383;10;669.085;34
0;697.056;1;622.578;2;622.387;3;623.372;4;623.089;5;593.091;6;682.947;7;681.679;8;597.104;9;622.38;10;669.021;32
0;696.91;1;622.531;2;622.319;3;623.3;4;623.026;5;593.045;6;682.848;7;681.649;8;597.092;9;622.312;10;669.007;34
0;696.943;1;622.525;2;622.342;3;623.32;4;623.021;5;592.984;6;682.884;7;681.629;8;597.074;9;622.335;10;668.969;31
0;696.863;1;622.546;2;622.366;3;623.348;4;623.056;5;592.984;6;682.886;7;681.629;8;597.1;9;622.359;10;668.989;33
0;696.899;1;622.557;2;622.351;3;623.324;4;623.043;5;593.028;6;682.884;7;681.569;8;597.015;9;622.344;10;668.983;41
0;696.863;1;622.524;2;622.319;3;623.299;4;623.021;5;592.889;6;682.82;7;681.497;8;597.034;9;622.312;10;668.917;40
0;696.905;1;622.64;2;622.422;3;623.413;4;623.149;5;593.065;6;682.919;7;681.571;8;597.088;9;622.416;10;669.064;29
0;697.003;1;622.772;2;622.579;3;623.568;4;623.294;5;593.185;6;683.12;7;681.688;8;597.208;9;622.572;10;669.21;25
0;697.045;1;622.907;2;622.699;3;623.681;4;623.415;5;593.39;6;683.15;7;681.772;8;597.312;9;622.692;10;669.28;38
0;697.121;1;622.982;2;622.759;3;623.738;4;623.478;5;593.39;6;683.139;7;681.811;8;597.461;9;622.752;10;669.315;32
0;697.073;1;622.961;2;622.72;3;623.702;4;623.458;5;593.429;6;683.047;7;681.77;8;597.441;9;622.713;10;669.289;33
0;697.093;1;622.937;2;622.686;3;623.676;4;623.443;5;593.397;6;683.044;7;681.701;8;597.347;9;622.68;10;669.232;25
0;697.025;1;622.911;2;622.683;3;623.656;4;623.417;5;593.401;6;683.031;7;681.701;8;597.332;9;622.676;10;669.192;25
0;696.988;1;622.891;2;622.686;3;623.667;4;623.404;5;593.362;6;682.947;7;681.603;8;597.347;9;622.679;10;669.149;33
0;696.932;1;622.871;2;622.653;3;623.625;4;623.38;5;593.285;6;682.928;7;681.569;8;597.379;9;622.647;10;669.091;47
0;696.923;1;622.874;2;622.632;3;623.61;4;623.377;5;593.172;6;682.877;7;681.575;8;597.262;9;622.625;10;669.107;37
0;696.907;1;622.863;2;622.63;3;623.611;4;623.366;5;593.233;6;682.84;7;681.556;8;597.299;9;622.624;10;669.085;32
0;696.914;1;622.882;2;622.648;3;623.637;4;623.391;5;593.105;6;682.791;7;681.443;8;597.223;9;622.642;10;669.039;32
0;696.916;1;622.902;2;622.692;3;623.672;4;623.412;5;593.219;6;682.81;7;681.495;8;597.288;9;622.686;10;669.088;42
0;696.97;1;622.987;2;622.762;3;623.75;4;623.492;5;593.206;6;682.819;7;681.565;8;597.401;9;622.756;10;669.081;34
0;696.918;1;623.127;2;622.875;3;623.878;4;623.638;5;593.306;6;682.649;7;681.546;8;597.452;9;622.869;10;668.956;29
0;696.865;1;623.223;2;623.001;3;624;4;623.724;5;593.384;6;682.417;7;681.462;8;597.472;9;622.994;10;668.816;54
0;696.914;1;623.293;2;623.064;3;624.06;4;623.794;5;593.406;6;682.375;7;681.468;8;597.533;9;623.057;10;668.725;18
0;696.992;1;623.388;2;623.197;3;624.205;4;623.908;5;593.517;6;682.411;7;681.518;8;597.608;9;623.19;10;668.762;32
0;696.911;1;623.441;2;623.241;3;624.254;4;623.978;5;593.499;6;682.145;7;681.448;8;597.611;9;623.235;10;668.699;23
0;696.7;1;623.577;2;623.4;3;624.429;4;624.154;5;593.528;6;681.706;7;681.253;8;597.706;9;623.394;10;668.582;37
0;696.425;1;623.86;2;623.642;3;624.738;4;624.474;5;593.422;6;681.236;7;680.957;8;597.748;9;623.636;10;668.499;28
0;695.905;1;624.149;2;623.903;3;625.054;4;624.785;5;593.371;6;680.787;7;680.775;8;597.985;9;623.896;10;668.4;33
0;695.6;1;624.287;2;624.084;3;625.237;4;624.934;5;593.363;6;680.371;7;680.487;8;598.251;9;624.078;10;668.161;31
0;695.41;1;624.432;2;624.27;3;625.402;4;625.091;5;593.336;6;680.118;7;680.303;8;598.317;9;624.264;10;667.915;31
0;695.401;1;624.603;2;624.462;3;625.588;4;625.274;5;593.301;6;680.005;7;680.294;8;598.456;9;624.457;10;668.027;36
0;695.46;1;624.692;2;624.592;3;625.702;4;625.355;5;593.526;6;680.066;7;680.348;8;598.743;9;624.586;10;668.269;42
0;695.496;1;624.785;2;624.654;3;625.756;4;625.43;5;593.613;6;680.209;7;680.362;8;598.844;9;624.648;10;668.544;32
0;695.58;1;624.699;2;624.667;3;625.738;4;625.331;5;593.67;6;680.225;7;680.304;8;598.828;9;624.662;10;668.608;35
0;695.466;1;624.516;2;624.496;3;625.557;4;625.129;5;593.507;6;680.154;7;680.133;8;598.706;9;624.49;10;668.538;32
0;695.424;1;624.385;2;624.423;3;625.47;4;625;5;593.381;6;680.156;7;680.087;8;598.575;9;624.417;10;668.575;30
0;695.313;1;624.376;2;624.392;3;625.419;4;624.974;5;593.422;6;680.134;7;680.06;8;598.592;9;624.386;10;668.56;37
0;695.297;1;624.33;2;624.358;3;625.39;4;624.932;5;593.335;6;680.066;7;679.963;8;598.561;9;624.352;10;668.576;27
0;695.411;1;624.318;2;624.357;3;625.365;4;624.896;5;593.265;6;680.081;7;679.929;8;598.545;9;624.351;10;668.57;35
0;695.452;1;624.325;2;624.408;3;625.416;4;624.917;5;593.233;6;680.179;7;679.974;8;598.591;9;624.402;10;668.657;34
0;695.479;1;624.313;2;624.387;3;625.391;4;624.892;5;593.353;6;680.186;7;680.002;8;598.61;9;624.381;10;668.665;35
0;695.582;1;624.269;2;624.312;3;625.314;4;624.856;5;593.115;6;680.354;7;680.086;8;598.471;9;624.306;10;668.691;35
0;695.719;1;624.165;2;624.215;3;625.2;4;624.738;5;593.087;6;680.579;7;680.179;8;598.38;9;624.209;10;668.668;35
0;695.776;1;623.949;2;624.024;3;625.01;4;624.542;5;593.095;6;680.652;7;680.257;8;598.234;9;624.017;10;668.669;37
0;696.167;1;623.896;2;623.837;3;624.838;4;624.481;5;593.161;6;680.881;7;680.389;8;598.059;9;623.831;10;668.729;34
0;696.287;1;623.774;2;623.685;3;624.703;4;624.369;5;593.206;6;681.055;7;680.453;8;597.994;9;623.679;10;668.708;43
0;696.5;1;623.665;2;623.544;3;624.533;4;624.238;5;593.397;6;681.359;7;680.775;8;597.888;9;623.538;10;668.75;37
0;696.874;1;623.683;2;623.538;3;624.52;4;624.24;5;593.548;6;681.824;7;681.261;8;597.881;9;623.532;10;668.864;34
0;697.118;1;623.685;2;623.513;3;624.494;4;624.245;5;593.682;6;682.039;7;681.591;8;597.936;9;623.507;10;669.019;26
0;697.02;1;623.61;2;623.486;3;624.464;4;624.171;5;593.705;6;682.154;7;681.711;8;597.872;9;623.48;10;669.03;26
0;623.558;1;623.406;2;624.363;3;624.093;4;593.677;5;682.254;6;681.725;7;597.798;8;623.4;9;668.982;54
0;623.542;1;623.4;2;624.349;3;624.074;4;593.629;5;682.33;6;681.744;7;597.73;8;623.394;9;669.023;24
0;623.531;1;623.371;2;624.336;3;624.067;4;593.583;5;682.411;6;681.815;7;597.723;8;623.365;9;669.07;27
0;623.589;1;623.382;2;624.352;3;624.131;4;593.596;5;682.538;6;681.922;7;597.775;8;623.377;9;669.096;24
0;623.668;1;623.439;2;624.411;3;624.202;4;593.707;5;682.656;6;681.986;7;597.817;8;623.433;9;669.166;19
0;623.715;1;623.529;2;624.496;3;624.256;4;593.75;5;682.784;6;682.127;7;597.907;8;623.523;9;669.28;11
0;623.78;1;623.559;2;624.527;3;624.317;4;593.837;5;682.832;6;682.24;7;597.913;8;623.552;9;669.333;32
0;623.817;1;623.579;2;624.544;3;624.339;4;593.883;5;682.934;6;682.32;7;598.047;8;623.572;9;669.335;25
0;623.806;1;623.553;2;624.534;3;624.344;4;593.933;5;682.942;6;682.239;7;597.939;8;623.547;9;669.32;21
0;623.957;1;623.673;2;624.632;3;624.473;4;593.939;5;683.162;6;682.47;7;598.071;8;623.666;9;669.409;24
0;623.992;1;623.739;2;624.698;3;624.503;4;594.041;5;683.219;6;682.518;7;598.187;8;623.733;9;669.452;17
0;624.051;1;623.758;2;624.712;3;624.553;4;594.158;5;683.251;6;682.548;7;598.161;8;623.751;9;669.495;18
0;624.046;1;623.781;2;624.744;3;624.553;4;594.079;5;683.233;6;682.556;7;598.183;8;623.774;9;669.481;27
0;624.023;1;623.742;2;624.703;3;624.534;4;594.019;5;683.213;6;682.498;7;598.2;8;623.736;9;669.465;25
0;624.043;1;623.784;2;624.756;3;624.567;4;594.175;5;683.294;6;682.587;7;598.255;8;623.777;9;669.539;16
0;624.086;1;623.784;2;624.755;3;624.595;4;594.155;5;683.307;6;682.613;7;598.181;8;623.777;9;669.543;24
0;624.002;1;623.741;2;624.704;3;624.515;4;594.147;5;683.26;6;682.478;7;598.189;8;623.734;9;669.473;20
0;623.862;1;623.617;2;624.587;3;624.39;4;594.076;5;683.155;6;682.408;7;598.123;8;623.61;9;669.401;26
0;623.82;1;623.616;2;624.573;3;624.347;4;594.007;5;683.146;6;682.385;7;598.138;8;623.61;9;669.343;21
0;623.903;1;623.701;2;624.661;3;624.426;4;594.053;5;683.214;6;682.478;7;598.224;8;623.695;9;669.425;21
0;624.033;1;623.784;2;624.751;3;624.543;4;594.176;5;683.324;6;682.567;7;598.269;8;623.778;9;669.567;14
0;624.058;1;623.804;2;624.773;3;624.57;4;594.27;5;683.375;6;682.611;7;598.308;8;623.797;9;669.612;12
0;624.073;1;623.824;2;624.786;3;624.581;4;594.242;5;683.362;6;682.622;7;598.36;8;623.817;9;669.554;28
0;624.054;1;623.786;2;624.763;3;624.558;4;594.207;5;683.388;6;682.532;7;598.363;8;623.78;9;669.536;17
0;624.086;1;623.831;2;624.804;3;624.596;4;594.266;5;683.439;6;682.613;7;598.355;8;623.824;9;669.613;17
0;624.127;1;623.846;2;624.815;3;624.628;4;594.257;5;683.477;6;682.68;7;598.379;8;623.839;9;669.622;36
0;624.069;1;623.797;2;624.779;3;624.578;4;594.336;5;683.445;6;682.654;7;598.352;8;623.791;9;669.567;21
0;623.988;1;623.722;2;624.705;3;624.5;4;594.135;5;683.414;6;682.57;7;598.221;8;623.716;9;669.496;25
0;623.904;1;623.649;2;624.629;3;624.435;4;594.023;5;683.358;6;682.467;7;598.223;8;623.643;9;669.42;33
0;623.848;1;623.663;2;624.638;3;624.382;4;594.063;5;683.32;6;682.51;7;598.248;8;623.656;9;669.401;32
0;623.914;1;623.713;2;624.681;3;624.445;4;594.181;5;683.319;6;682.542;7;598.217;8;623.707;9;669.448;27
0;623.995;1;623.821;2;624.784;3;624.528;4;594.336;5;683.397;6;682.681;7;598.33;8;623.814;9;669.552;28
0;624.125;1;623.967;2;624.921;3;624.647;4;594.49;5;683.493;6;682.766;7;598.545;8;623.96;9;669.668;36
0;624.269;1;624.131;2;625.099;3;624.799;4;594.633;5;683.65;6;682.949;7;598.737;8;624.124;9;669.825;63
0;624.424;1;624.313;2;625.292;3;624.97;4;594.701;5;683.759;6;683.143;7;598.794;8;624.307;9;670.009;60
0;624.584;1;624.483;2;625.45;3;625.142;4;594.848;5;683.914;6;683.259;7;598.971;8;624.476;9;670.167;220
0;624.718;1;624.567;2;625.547;3;625.28;4;595.106;5;684.015;6;683.374;7;599.093;8;624.561;9;670.281;12
0;624.807;1;624.678;2;625.65;3;625.367;4;595.105;5;684.131;6;683.511;7;599.281;8;624.671;9;670.35;33
0;624.862;1;624.741;2;625.708;3;625.417;4;595.075;5;684.177;6;683.523;7;599.222;8;624.735;9;670.449;25
0;624.951;1;624.797;2;625.769;3;625.508;4;595.128;5;684.243;6;683.618;7;599.369;8;624.791;9;670.507;26
0;625.015;1;624.893;2;625.867;3;625.57;4;595.2;5;684.347;6;683.632;7;599.354;8;624.886;9;670.565;15
0;625.003;1;624.885;2;625.845;3;625.548;4;595.198;5;684.311;6;683.638;7;599.314;8;624.879;9;670.558;15
0;625;1;624.886;2;625.858;3;625.558;4;595.157;5;684.301;6;683.69;7;599.393;8;624.879;9;670.559;18
0;624.981;1;624.845;2;625.823;3;625.542;4;595.166;5;684.272;6;683.65;7;599.284;8;624.838;9;670.532;23
0;625.008;1;624.869;2;625.836;3;625.554;4;595.196;5;684.269;6;683.674;7;599.389;8;624.862;9;670.536;24
0;625.074;1;624.934;2;625.912;3;625.624;4;595.233;5;684.354;6;683.656;7;599.407;8;624.928;9;670.648;21
0;625.139;1;624.961;2;625.935;3;625.682;4;595.304;5;684.409;6;683.729;7;599.47;8;624.955;9;670.682;20
0;625.143;1;625.019;2;625.998;3;625.696;4;595.33;5;684.405;6;683.72;7;599.481;8;625.013;9;670.677;25
0;625.194;1;625.029;2;625.984;3;625.722;4;595.295;5;684.472;6;683.773;7;599.578;8;625.022;9;670.711;24
0;625.33;1;625.158;2;626.124;3;625.867;4;595.423;5;684.539;6;683.895;7;599.579;8;625.152;9;670.812;36
0;625.416;1;625.207;2;626.177;3;625.953;4;595.445;5;684.617;6;683.915;7;599.691;8;625.2;9;670.867;27
0;625.342;1;625.161;2;626.129;3;625.879;4;595.295;5;684.508;6;683.857;7;599.602;8;625.154;9;670.759;26
0;625.213;1;624.978;2;625.956;3;625.737;4;595.225;5;684.39;6;683.646;7;599.491;8;624.972;9;670.626;20
0;625.088;1;624.873;2;625.834;3;625.611;4;595.035;5;684.337;6;683.566;7;599.446;8;624.866;9;670.521;25
0;625.069;1;624.809;2;625.779;3;625.592;4;594.927;5;684.223;6;683.547;7;599.339;8;624.803;9;670.485;26
0;625.045;1;624.788;2;625.761;3;625.574;4;594.913;5;684.272;6;683.457;7;599.229;8;624.782;9;670.481;26
0;625.026;1;624.772;2;625.74;3;625.547;4;594.894;5;684.25;6;683.465;7;599.282;8;624.766;9;670.452;20
0;625.031;1;624.757;2;625.73;3;625.557;4;594.875;5;684.228;6;683.473;7;599.269;8;624.751;9;670.455;30
0;625.061;1;624.811;2;625.793;3;625.595;4;594.809;5;684.297;6;683.549;7;599.382;8;624.804;9;670.491;25
0;625.087;1;624.843;2;625.814;3;625.615;4;594.807;5;684.236;6;683.584;7;599.342;8;624.837;9;670.484;36
0;625.133;1;624.905;2;625.873;3;625.661;4;594.943;5;684.352;6;683.598;7;599.431;8;624.898;9;670.569;26
