20;0;109.759
20;1;107.037
20;2;107.483
20;3;106.674
20;4;107.487
20;5;107.279
20;6;107.643
20;7;107.388
20;8;107.994
20;9;107.935
20;10;108.098
20;11;109.185
20;12;109.884
20;13;109.697
20;14;109.396
20;15;109.068
20;16;108.629
20;17;108.629
20;18;108.43
20;19;108.231
20;20;108.568
20;21;109.264
20;22;109.354
20;23;109.354
20;24;108.818
20;25;108.091
20;26;107.688
20;27;107.688
20;28;107.916
20;29;108.158
20;30;108.207
20;31;108.095
20;32;108.095
20;33;107.987
20;34;107.729
20;35;107.642
20;36;107.642
20;37;107.248
20;38;107.248
20;39;107.347
20;40;106.977
20;41;107.014
20;42;107.775
20;43;108.334
20;44;107.495
20;45;108.111
20;46;108.414
20;47;108.258
20;48;107.954
20;49;108.994
20;50;109.428
20;51;110.001
20;52;109.987
20;53;110.137
20;54;109.757
20;55;109.07
20;56;108.832
20;57;109.22
20;58;110.523
20;59;110.356
20;60;110.168
20;61;110.209
20;62;110.021
20;63;110.678
20;64;110.678
20;65;111.46
20;66;111.339
20;67;111.732
20;68;110.801
20;69;111.345
20;70;110.494
20;71;110.117
20;72;109.942
20;73;109.844
20;74;110.318
20;75;110.503
20;76;111.556
20;77;111.622
20;78;111.793
20;79;112.126
20;80;112.363
20;81;111.35
20;82;111.604
20;83;110.784
20;84;110.065
20;85;110.086
20;86;108.766
20;87;109.452
20;88;109.373
20;89;107.145
20;90;109.342
20;91;106.091
20;92;108.859
20;93;105.62
20;94;108.297
20;95;104.658
20;96;106.634
20;97;105.933
20;98;107.126
20;99;108.081
20;100;108.531
20;101;109.44
20;102;108.43
20;103;108.526
20;104;107.859
20;105;108.876
20;106;109.601
20;107;109.422
20;108;110.888
20;109;110.479
20;110;110.957
20;111;109.698
20;112;109.734
20;113;108.861
20;114;108.562
20;115;107.388
20;116;107.093
20;117;107.284
20;118;107.988
20;119;108.245
20;120;108.66
20;121;108.989
20;122;109.238
20;123;109.208
20;124;109.432
20;125;109.615
20;126;109.564
20;127;108.8
20;128;108.062
20;129;107.931
20;130;107.259
20;131;107.717
20;132;107.601
20;133;108.427
20;134;107.477
20;135;107.994
20;136;106.725
20;137;107.67
20;138;105.458
20;139;107.916
20;140;105.492
20;141;108.277
20;142;106.574
20;143;108.858
20;144;107.198
20;145;109.466
20;146;107.903
20;147;110.371
20;148;109.567
20;149;110.645
20;150;109.832
20;151;111.069
20;152;109.489
20;153;110.86
20;154;108.607
20;155;110.735
20;156;110.767
20;157;111.26
20;158;111.631
20;159;111.991
20;160;112.133
20;161;111.266
20;162;110.634
20;163;110.934
20;164;110.797
20;165;111.164
20;166;111.401
20;167;112.099
20;168;111.841
20;169;111.386
20;170;111.523
20;171;111.523
20;172;112.09
20;173;111.788
20;174;112.359
20;175;112.326
20;176;112.165
20;177;110.864
20;178;111.768
20;179;111.521
20;180;111.136
20;181;110.741
20;182;111.495
20;183;110.96
20;184;111.524
20;185;111.099
20;186;111.677
20;187;111.802
20;188;112.277
20;189;112.641
20;190;113.429
20;191;113.643
20;192;113.643
20;193;113.962
20;194;113.796
20;195;113.131
20;196;112.011
20;197;111.507
20;198;110.886
20;199;111.216
20;200;111.05
20;201;111.32
20;202;111.32
20;203;111.152
20;204;111.152
20;205;111.19
20;206;111.869
20;207;112.581
20;208;112.816
20;209;112.786
20;210;112.775
20;211;112.538
20;212;112.538
20;213;113.076
20;214;113.076
20;215;112.886
20;216;112.886
20;217;112.337
20;218;111.691
20;219;111.215
20;220;111.215
20;221;111.487
20;222;111.323
20;223;111.443
20;224;111.01
20;225;111.297
20;226;111.846
20;227;111.393
20;228;111.487
