27;0;33.7228
27;1;53.1058
27;2;53.1058
27;3;54.4686
27;4;59.826
27;5;55.7941
27;6;55.7641
27;7;55.7641
27;8;56.2312
27;9;56.0143
27;10;56.0143
27;11;56.2841
27;12;55.8077
27;13;62.6542
27;14;62.6542
27;15;57.7947
27;16;58.1438
27;17;58.3453
27;18;58.3453
27;19;58.4493
27;20;58.366
27;21;58.366
27;22;58.2034
27;23;58.2242
27;24;58.165
27;25;58.165
27;26;58.5751
27;27;58.5751
27;28;58.3197
27;29;58.3197
27;30;58.2459
27;31;58.2459
27;32;57.5743
27;33;57.5685
27;34;57.5685
27;35;57.1752
27;36;57.1752
27;37;61.8891
27;38;58.5648
27;39;57.4604
27;40;57.4604
27;41;58.8169
27;42;59.7975
27;43;59.7975
27;44;55.1301
27;45;55.1301
27;46;63.5038
27;47;63.5038
27;48;65.0346
27;49;65.0346
27;50;64.4903
27;51;64.62
27;52;64.62
27;53;65.3196
27;54;63.8768
27;55;63.8768
27;56;67.9528
27;57;63.3975
27;58;63.3975
27;59;62.9399
27;60;58.2562
27;61;58.2562
27;62;63.5633
27;63;61.5559
27;64;61.5559
27;65;60.9442
27;66;62.5729
27;67;62.5729
27;68;62.5435
27;69;62.1217
27;70;62.1217
27;71;66.7492
27;72;57.302
27;73;57.302
27;74;55.9785
27;75;63.8607
27;76;63.8607
27;77;58.443
27;78;54.6647
27;79;54.9462
27;80;55.3499
27;81;55.0072
27;82;55.0072
27;83;56.6767
27;84;61.232
27;85;59.3303
27;86;58.9724
27;87;58.9724
27;88;60.1665
27;89;60.9946
27;90;62.0697
27;91;62.289
27;92;63.0154
27;93;63.0154
27;94;65.761
27;95;63.7604
27;96;64.1339
27;97;61.6471
27;98;61.6471
27;99;71.2036
27;100;65.5998
27;101;65.5998
27;102;67.4682
27;103;67.4131
27;104;67.4131
27;105;68.219
27;106;62.8008
27;107;62.8008
27;108;67.7974
27;109;68.1069
27;110;68.1069
27;111;62.5582
27;112;66.6871
27;113;66.6871
27;114;62.839
27;115;58.0078
27;116;58.0078
27;117;62.3741
27;118;62.5752
27;119;62.5752
27;120;62.0521
27;121;62.0552
27;122;62.0552
27;123;61.5507
27;124;61.5442
27;125;61.5442
27;126;61.1845
27;127;61.3972
27;128;61.3972
27;129;62.0976
27;130;61.788
27;131;61.788
27;132;62.0418
27;133;62.1531
27;134;62.1531
27;135;62.1197
27;136;62.212
27;137;62.212
27;138;62.4073
27;139;62.2663
27;140;62.2663
27;141;62.4781
27;142;62.4108
27;143;62.4108
27;144;63.757
27;145;63.9193
27;146;63.9193
27;147;64.1339
27;148;64.4417
27;149;64.4417
27;150;69.7684
27;151;64.3183
27;152;64.3183
27;153;69.8087
27;154;69.7327
27;155;69.7327
27;156;69.252
27;157;64.6682
27;158;64.6682
27;159;64.7874
27;160;65.0252
27;161;65.0252
27;162;65.1387
27;163;65.0238
27;164;65.0238
27;165;70.6476
27;166;70.1763
27;167;70.1763
27;168;65.3079
27;169;64.9848
27;170;64.9848
27;171;65.0563
27;172;64.6591
27;173;64.6591
27;174;64.8199
27;175;70.0904
27;176;70.0904
27;177;64.7184
27;178;64.926
27;179;64.926
27;180;65.2095
27;181;65.3523
27;182;65.3523
27;183;65.0164
27;184;70.7373
27;185;70.7373
27;186;70.4741
27;187;64.9136
27;188;64.9136
27;189;70.2727
27;190;69.6577
27;191;69.6577
27;192;70.2613
27;193;64.9331
27;194;64.9331
27;195;65.1714
27;196;70.4814
27;197;70.4814
27;198;70.3782
27;199;70.2279
27;200;70.2279
27;201;70.3719
27;202;70.1193
27;203;70.1193
27;204;70.2066
27;205;70.0385
27;206;70.0385
27;207;70.0328
27;208;70.1948
27;209;70.1948
27;210;70.2837
27;211;75.1885
27;212;75.1885
27;213;70.2604
27;214;65.139
27;215;65.139
27;216;64.9726
27;217;64.5749
27;218;64.5749
27;219;70.1308
27;220;64.9062
27;221;64.9062
27;222;64.6454
27;223;69.7944
27;224;69.7944
27;225;64.7219
27;226;64.2472
27;227;64.2472
27;228;69.8123
27;229;64.3196
27;230;64.3196
27;231;69.5752
27;232;64.5379
27;233;64.5379
27;234;63.8144
27;235;64.0833
27;236;64.0833
27;237;64.2399
27;238;64.0292
27;239;64.0292
27;240;63.8302
27;241;63.8322
27;242;63.8322
27;243;64.5044
27;244;64.1417
27;245;64.1417
27;246;64.3923
27;247;64.1415
27;248;64.1415
27;249;64.2647
27;250;64.4292
27;251;64.4292
27;252;64.271
27;253;64.4331
27;254;64.4331
27;255;64.7298
27;256;64.3033
27;257;64.3033
27;258;63.9352
27;259;64.4006
27;260;64.4006
27;261;63.9282
27;262;63.6548
27;263;63.6548
27;264;63.9272
27;265;64.1823
27;266;64.1823
27;267;64.4357
27;268;64.0786
27;269;64.0786
27;270;64.2699
27;271;63.7833
27;272;63.7833
27;273;64.0243
27;274;64.5473
27;275;64.5473
27;276;64.3749
27;277;69.3974
27;278;69.3974
27;279;69.6648
27;280;69.2447
27;281;69.2447
27;282;69.5099
27;283;69.3775
27;284;69.3775
27;285;64.2926
27;286;64.3738
27;287;64.3738
27;288;64.311
27;289;69.3602
27;290;69.3602
27;291;69.9797
27;292;64.2283
27;293;64.2283
27;294;64.2923
27;295;69.6157
27;296;69.6157
27;297;64.2504
27;298;69.8026
27;299;69.8026
27;300;69.9535
27;301;69.939
27;302;69.939
27;303;64.2815
27;304;69.7829
27;305;69.7829
27;306;70.1742
27;307;69.7658
27;308;69.7658
27;309;70.102
27;310;69.6041
27;311;69.6041
27;312;69.8376
27;313;74.9075
27;314;74.9075
27;315;69.9525
27;316;70.0202
27;317;70.0202
27;318;70.23
27;319;69.9397
27;320;69.9397
27;321;70.317
27;322;70.0757
27;323;70.0757
27;324;69.2555
27;325;69.2555
27;326;69.986
27;327;69.6622
27;328;69.6622
27;329;69.9526
27;330;69.9981
27;331;69.9981
27;332;75.1695
27;333;70.4182
27;334;70.4182
27;335;70.4154
27;336;70.2374
27;337;70.2374
27;338;70.1932
27;339;70.0397
27;340;70.0397
27;341;70.5467
27;342;69.9061
27;343;69.9061
27;344;70.2006
27;345;70.4323
27;346;70.4323
27;347;69.1483
27;348;70.0142
27;349;70.0142
27;350;70.1008
27;351;70.2172
27;352;70.2172
27;353;70.0259
27;354;70.19
27;355;70.19
27;356;70.0446
27;357;69.6509
27;358;69.6509
27;359;70.1339
27;360;69.5282
27;361;69.5282
27;362;69.9538
27;363;69.8673
27;364;69.8673
27;365;70.3389
27;366;69.6831
27;367;69.6831
27;368;69.7696
27;369;69.1459
27;370;69.1459
27;371;63.7201
27;372;63.8729
27;373;63.8729
27;374;70.0831
27;375;64.688
27;376;64.688
27;377;75.3507
27;378;63.9868
27;379;63.9868
27;380;69.6758
27;381;69.7241
27;382;69.7241
27;383;69.7758
27;384;69.7035
27;385;69.7035
27;386;69.5973
27;387;64.4011
27;388;64.4011
27;389;64.4173
27;390;64.9748
27;391;64.9748
27;392;64.9561
27;393;69.7441
27;394;69.7441
27;395;64.5834
27;396;64.9721
27;397;64.9721
27;398;70.377
27;399;70.2104
27;400;70.2104
27;401;70.1596
27;402;70.3028
27;403;70.3028
27;404;65.1985
27;405;70.4413
27;406;70.4413
27;407;70.1389
27;408;64.5079
27;409;64.5079
27;410;65.1191
27;411;64.7218
27;412;64.7218
27;413;64.7472
27;414;64.9746
27;415;64.9746
27;416;70.4286
27;417;65.221
27;418;65.221
27;419;65.4522
27;420;65.3303
27;421;65.3303
27;422;70.3916
27;423;70.7361
27;424;70.7361
27;425;70.314
27;426;65.0552
27;427;65.0552
